     1251     1250
      129
  1250000   600000  1250000
       -1.93913       0.998362       -1.70843       -1.91714        1.02645
       -1.68641       -1.89487        1.05484       -1.66394       -1.87231
        1.08354       -1.64102       -1.84944        1.11253       -1.61765
       -1.82624        1.14181       -1.59384       -1.80273        1.17137
       -1.56962       -1.77891        1.20121       -1.54502       -1.75479
        1.23132       -1.52004       -1.73041        1.26169       -1.49474
       -1.70578        1.29233       -1.46913       -1.68094        1.32321
       -1.44326       -1.65589        1.35432       -1.41716       -1.63067
        1.38565       -1.39087       -1.60529        1.41715       -1.36442
       -1.57976        1.44882       -1.33786       -1.55408        1.48061
       -1.31121       -1.52827        1.51249       -1.28450       -1.50230
        1.54441       -1.25776       -1.47619        1.57635       -1.23099
       -1.44991        1.60826       -1.20421       -1.42347        1.64010
       -1.17743       -1.39685        1.67184       -1.15064       -1.37003
        1.70342       -1.12384       -1.34299        1.73481       -1.09700
       -1.31571        1.76597       -1.07013       -1.28816        1.79684
       -1.04320       -1.26031        1.82738       -1.01619       -1.23213
        1.85751      -0.989080       -1.20355        1.88719      -0.961863
       -1.17454        1.91631      -0.934520       -1.14502        1.94479
      -0.907042       -1.11494        1.97253      -0.879424       -1.08423
        1.99938      -0.851670       -1.05283        2.02522      -0.823789
       -1.02066        2.04989      -0.795804      -0.987701        2.07322
      -0.767746      -0.953916        2.09506      -0.739662      -0.919311
        2.11524      -0.711607      -0.883922        2.13365      -0.683652
      -0.847817        2.15020      -0.655874      -0.811096        2.16484
      -0.628359      -0.773878        2.17759      -0.601196      -0.736299
        2.18854      -0.574474      -0.698496        2.19781      -0.548283
      -0.660596        2.20558      -0.522708      -0.622713        2.21206
      -0.497834      -0.584945        2.21744      -0.473744      -0.547370
        2.22193      -0.450518      -0.510049        2.22571      -0.428239
      -0.473034        2.22892      -0.406984      -0.436362        2.23169
      -0.386833      -0.400066        2.23409      -0.367858      -0.364169
        2.23621      -0.350132      -0.328690        2.23808      -0.333722
      -0.293638        2.23973      -0.318689      -0.259015        2.24118
      -0.305088      -0.224815        2.24244      -0.292970      -0.191020
        2.24352      -0.282378      -0.157602        2.24443      -0.273348
      -0.124521        2.24515      -0.265910     -0.0917261        2.24571
      -0.260086     -0.0591549        2.24609      -0.255894     -0.0267373
        2.24630      -0.253344     0.00560363        2.24634      -0.252443
      0.0379480        2.24621      -0.253193      0.0703760        2.24590
      -0.255592       0.102964        2.24543      -0.259633       0.135784
        2.24479      -0.265304       0.168895        2.24398      -0.272588
       0.202350        2.24299      -0.281464       0.236189        2.24183
      -0.291899       0.270439        2.24049      -0.303859       0.305117
        2.23898      -0.317301       0.340231        2.23727      -0.332173
       0.375778        2.23535      -0.348422       0.411747        2.23321
      -0.365984       0.448122        2.23079      -0.384795       0.484878
        2.22803      -0.404781       0.521984        2.22486      -0.425870
       0.559401        2.22116      -0.447984       0.597081        2.21677
      -0.471044       0.634963        2.21154      -0.494971       0.672969
        2.20525      -0.519685       0.711004        2.19770      -0.545105
       0.748956        2.18869      -0.571151       0.786697        2.17804
      -0.597738       0.824089        2.16561      -0.624782       0.860997
        2.15130      -0.652195       0.897295        2.13510      -0.679892
       0.932883        2.11704      -0.707789       0.967688        2.09721
      -0.735810        1.00167        2.07572      -0.763886        1.03482
        2.05273      -0.791959        1.06717        2.02841      -0.819984
        1.09875        2.00290      -0.847927        1.12963        1.97638
      -0.875767        1.15987        1.94899      -0.903489        1.18954
        1.92085      -0.931092        1.21871        1.89207      -0.958578
        1.24744        1.86277      -0.985957        1.27579        1.83301
       -1.01324        1.30381        1.80287       -1.04045        1.33153
        1.77242       -1.06759        1.35900        1.74171       -1.09469
        1.38625        1.71079       -1.12177        1.41330        1.67971
       -1.14883        1.44018        1.64851       -1.17589        1.46690
        1.61724       -1.20297        1.49348        1.58595       -1.23004
        1.51993        1.55466       -1.25713        1.54626        1.52342
       -1.28420        1.57248        1.49227       -1.31125        1.59859
        1.46124       -1.33826        1.62458        1.43036       -1.36518
        1.65044        1.39967       -1.39200        1.67615        1.36917
       -1.41867        1.70169        1.33889       -1.44516        1.72703
        1.30883       -1.47142        1.75214        1.27901       -1.49743
        1.77700        1.24943       -1.52313        1.80156        1.22009
       -1.54851        1.82580        1.19100       -1.57353        1.84971
        1.16215       -1.59816        1.87328        1.13357       -1.62238
        1.89651        1.10526       -1.64618        1.91939        1.07724
       -1.66955        1.94194        1.04955       -1.69254        1.96415
        1.02225       -1.71526       -1.94391       0.989738       -1.67599
       -1.92182        1.01828       -1.65341       -1.89942        1.04717
       -1.63035       -1.87669        1.07639       -1.60679       -1.85363
        1.10592       -1.58276       -1.83023        1.13576       -1.55826
       -1.80650        1.16591       -1.53333       -1.78246        1.19635
       -1.50799       -1.75813        1.22708       -1.48227       -1.73354
        1.25808       -1.45622       -1.70871        1.28936       -1.42988
       -1.68367        1.32087       -1.40327       -1.65845        1.35262
       -1.37647       -1.63307        1.38456       -1.34949       -1.60754
        1.41667       -1.32240       -1.58188        1.44891       -1.29523
       -1.55610        1.48125       -1.26802       -1.53020        1.51364
       -1.24080       -1.50418        1.54605       -1.21360       -1.47803
        1.57842       -1.18643       -1.45174        1.61073       -1.15930
       -1.42531        1.64292       -1.13222       -1.39871        1.67496
       -1.10518       -1.37193        1.70680       -1.07817       -1.34494
        1.73839       -1.05118       -1.31772        1.76970       -1.02417
       -1.29023        1.80068      -0.997138       -1.26242        1.83126
      -0.970045       -1.23427        1.86140      -0.942870       -1.20570
        1.89101      -0.915586       -1.17667        1.92003      -0.888174
       -1.14711        1.94835      -0.860617       -1.11695        1.97588
      -0.832903       -1.08613        2.00249      -0.805030       -1.05459
        2.02803      -0.777005       -1.02226        2.05238      -0.748845
      -0.989107        2.07536      -0.720581      -0.955116        2.09683
      -0.692255      -0.920297        2.11666      -0.663924      -0.884690
        2.13473      -0.635656      -0.848366        2.15096      -0.607531
      -0.811428        2.16533      -0.579634      -0.773996        2.17788
      -0.552055      -0.736203        2.18868      -0.524885      -0.698185
        2.19788      -0.498217      -0.660069        2.20564      -0.472140
      -0.621969        2.21216      -0.446743      -0.583986        2.21763
      -0.422112      -0.546201        2.22225      -0.398334      -0.508684
        2.22618      -0.375494      -0.471493        2.22955      -0.353677
      -0.434673        2.23248      -0.332964      -0.398264        2.23506
      -0.313436      -0.362296        2.23734      -0.295168      -0.326791
        2.23936      -0.278232      -0.291762        2.24115      -0.262696
      -0.257212        2.24272      -0.248621      -0.223133        2.24410
      -0.236063      -0.189505        2.24528      -0.225073      -0.156295
        2.24627      -0.215691      -0.123458        2.24707      -0.207956
     -0.0909357        2.24768      -0.201894     -0.0586595        2.24810
      -0.197528     -0.0265516        2.24833      -0.194873     0.00547217
        2.24838      -0.193937      0.0374996        2.24824      -0.194723
      0.0696183        2.24791      -0.197229       0.101913        2.24739
      -0.201444       0.134460        2.24669      -0.207354       0.167329
        2.24580      -0.214938       0.200578        2.24473      -0.224165
       0.234251        2.24346      -0.235000       0.268382        2.24201
      -0.247400       0.302990        2.24036      -0.261315       0.338083
        2.23850      -0.276691       0.373657        2.23643      -0.293464
       0.409701        2.23411      -0.311568       0.446191        2.23151
      -0.330932       0.483097        2.22858      -0.351479       0.520381
        2.22523      -0.373129       0.557996        2.22136      -0.395802
       0.595887        2.21683      -0.419414       0.633985        2.21148
      -0.443881       0.672208        2.20512      -0.469117       0.710459
        2.19756      -0.495039       0.748624        2.18860      -0.521559
